,A,B,C,D,E,F1,G1,H1,I1,J1,K1,L,M,N,O,P,Q,H,G,F,K,I,J
2016-02-25 02:00:00,-9.114,-65.587,-21.428,-33.544,-31.792,-44.586,-31.97,-35.777,-7.656,-15.918,-36.119,-41.812,-78.039,-56.291,-65.924,-29.384,-254.749,-134.222,-101.612,-112.333,-65.924,-29.384,-254.749
2016-02-25 03:00:00,-9.08,-65.693,-21.456,-33.564,-31.756,-44.604,-32.055,-35.771,-7.652,-15.983,-36.696,-40.349,-79.485,-57.147,-67.026,-29.136,-254.749,-134.193,-103.12,-112.43,-67.026,-29.136,-254.749
2016-02-25 04:00:00,-9.006,-65.624,-22.024,-33.564,-31.619,-44.593,-32.328,-34.749,-7.641,-15.91,-37.781,-36.246,-83.482,-58.606,-69.898,-28.919,-254.732,-132.633,-107.032,-111.67,-69.898,-28.919,-254.732
2016-02-25 05:00:00,-8.732,-65.667,-22.638,-33.562,-31.541,-44.586,-32.656,-32.359,-7.639,-15.845,-39.127,-40.151,-87.701,-60.152,-73.3,-28.723,-254.982,-139.431,-111.185,-109.601,-73.3,-28.723,-254.982
2016-02-25 06:00:00,-8.341,-66.403,-23.33,-33.336,-31.837,-44.531,-33.018,-29.033,-7.86,-16.092,-40.645,-43.923,-92.128,-61.738,-77.218,-28.809,-275.419,-146.307,-116.08,-106.582,-77.218,-28.809,-275.419
2016-02-25 07:00:00,-8.923,-67.566,-24.033,-33.372,-32.321,-44.714,-33.916,-25.012,-8.379,-16.36,-42.222,-47.773,-96.666,-64.693,-81.24,-33.058,-299.052,-154.689,-121.406,-103.642,-81.24,-33.058,-299.052
2016-02-25 08:00:00,-10.221,-73.479,-25.222,-35.486,-34.414,-49.706,-35.338,-21.193,-9.411,-18.104,-44.915,-51.785,-102.458,-69.117,-86.921,-46.312,-324.97,-165.817,-129.973,-106.237,-86.921,-46.312,-324.97
2016-02-25 09:00:00,-11.568,-91.852,-26.683,-40.681,-39.527,-61.583,-41.451,-67.444,-11.836,-22.355,-47.82,-56.235,-108.438,-81.787,-92.929,-55.932,-364.06,-185.842,-142.63,-170.479,-92.929,-55.932,-364.06
2016-02-25 10:00:00,-13.046,-108.462,-32.983,-47.096,-44.562,-73.387,-46.705,-56.394,-13.883,-29.115,-57.813,-62.48,-122.223,-93.899,-110.204,-60.353,-456.2,-214.192,-165.221,-176.486,-110.204,-60.353,-456.2
2016-02-25 11:00:00,-14.937,-116.24,-39.2,-53.791,-48.388,-79.562,-48.495,-65.547,-14.788,-29.463,-59.794,-67.329,-134.193,-99.883,-118.314,-63.241,-466.624,-227.006,-178.444,-193.604,-118.314,-63.241,-466.624
2016-02-25 12:00:00,-14.319,-118.687,-38.729,-56.457,-51.246,-80.778,-47.185,-65.144,-14.682,-28.365,-60.627,-68.552,-136.903,-99.844,-121.85,-65.883,-483.903,-229.023,-179.95,-193.107,-121.85,-65.883,-483.903
2016-02-25 13:00:00,-12.61,-119.328,-37.28,-54.593,-52.04,-77.647,-44.507,-62.373,-13.421,-27.497,-61.684,-67.738,-125.436,-93.329,-123.833,-68.577,-486.759,-222.751,-166.353,-184.526,-123.833,-68.577,-486.759
2016-02-25 14:00:00,-14.038,-118.676,-36.035,-50.163,-50.827,-73.794,-48.523,-58.009,-13.464,-27.658,-66.446,-66.729,-122.576,-100.442,-130.75,-69.138,-481.671,-233.618,-163.698,-180.326,-130.75,-69.138,-481.671
2016-02-25 15:00:00,-14.42,-117.637,-39.378,-45.644,-49.332,-71.036,-50.045,-54.116,-14.171,-26.52,-69.696,-69.201,-127.84,-105.274,-136.032,-69.166,-456.968,-244.17,-168.532,-175.197,-136.032,-69.166,-456.968
2016-02-25 16:00:00,-13.822,-116.906,-39.992,-49.269,-48.543,-75.768,-48.31,-54.725,-14.467,-23.503,-66.197,-61.967,-133.138,-101.331,-128.589,-66.83,-432.888,-229.495,-171.108,-178.803,-128.589,-66.83,-432.888
2016-02-25 17:00:00,-12.436,-114.25,-34.799,-52.297,-47.773,-77.5,-45.195,-54.853,-13.339,-20.276,-59.271,-56.675,-120.229,-92.543,-111.05,-49.219,-426.659,-208.489,-153.845,-177.548,-111.05,-49.219,-426.659
2016-02-25 18:00:00,-10.586,-102.374,-29.646,-47.723,-45.744,-69.849,-40.717,-51.737,-12.052,-17.549,-51.271,-52.124,-90.628,-79.25,-93.312,-38.264,-408.506,-182.645,-120.229,-162.304,-93.312,-38.264,-408.506
2016-02-25 19:00:00,-8.601,-88.427,-26.971,-42.88,-38.566,-63.004,-37.837,-48.442,-10.702,-15.017,-43.271,-47.403,-79.35,-71.336,-79.328,-19.793,-361.508,-162.011,-105.069,-149.283,-79.328,-19.793,-361.508
2016-02-25 20:00:00,-7.615,-68.803,-24.858,-37.495,-29.33,-53.607,-34.6,-45.255,-9.391,-13.804,-38.679,-43.9,-77.589,-63.999,-69.096,-48.372,-332.235,-146.578,-100.783,-133.461,-69.096,-48.372,-332.235
2016-02-25 21:00:00,-7.458,-72.813,-23.218,-33.643,-30.962,-48.867,-30.936,-42.175,-8.338,-13.329,-36.043,-43.577,-75.958,-55.764,-62.582,-46.808,-294.304,-135.383,-97.625,-121.978,-62.582,-46.808,-294.304
2016-02-25 22:00:00,-7.447,-73.826,-22.962,-32.417,-31.658,-47.706,-29.516,-39.408,-7.72,-12.966,-35.53,-43.506,-74.153,-51.421,-60.733,-36.502,-254.714,-130.457,-94.839,-116.631,-60.733,-36.502,-254.714
2016-02-25 23:00:00,-7.303,-70.147,-22.401,-32.106,-30.212,-48.513,-27.769,-39.558,-7.08,-13.482,-33.939,-42.529,-74.842,-52.175,-58.609,-32.71,-259.154,-128.643,-95.403,-115.84,-58.609,-32.71,-259.154
2016-02-26 00:00:00,-7.345,-64.392,-21.421,-31.507,-27.979,-52.075,-23.995,-40.589,-6.029,-14.682,-30.862,-42.119,-76.334,-52.649,-54.629,-38.166,-282.064,-125.63,-97.045,-116.659,-54.629,-38.166,-282.064
2016-02-26 01:00:00,-7.369,-61.358,-21.0,-31.026,-26.893,-58.862,-22.154,-41.113,-5.51,-15.309,-29.323,-41.838,-77.303,-52.964,-53.034,-40.923,-295.0,-124.125,-98.122,-122.129,-53.034,-40.923,-295.0
2016-02-26 02:00:00,-7.321,-61.453,-21.068,-30.845,-26.948,-59.115,-22.181,-41.068,-5.528,-15.333,-29.328,-41.754,-77.574,-52.929,-53.405,-40.918,-294.75,-124.011,-98.435,-122.364,-53.405,-40.918,-294.75
2016-02-26 03:00:00,-7.377,-61.72,-21.119,-30.701,-27.0,-60.027,-22.187,-40.86,-5.542,-15.334,-29.331,-41.621,-77.695,-52.755,-53.5,-40.916,-297.321,-123.708,-98.571,-123.073,-53.5,-40.916,-297.321
2016-02-26 04:00:00,-7.609,-61.921,-21.0,-29.528,-27.042,-63.008,-22.147,-40.678,-5.554,-15.323,-29.326,-38.042,-77.758,-52.582,-52.904,-40.916,-305.799,-119.951,-98.635,-125.833,-52.904,-40.916,-305.799
2016-02-26 05:00:00,-7.854,-61.881,-20.984,-27.12,-27.034,-66.191,-22.109,-41.187,-5.518,-15.489,-29.321,-33.228,-77.424,-53.52,-53.658,-40.916,-315.224,-116.069,-98.431,-129.486,-53.658,-40.916,-315.224
2016-02-26 06:00:00,-8.112,-62.433,-21.182,-24.232,-26.884,-69.6,-21.901,-41.7,-5.508,-15.49,-29.295,-27.592,-77.739,-54.49,-55.294,-41.075,-327.04,-111.377,-98.737,-133.201,-55.294,-41.075,-327.04
2016-02-26 07:00:00,-8.374,-64.786,-21.489,-21.01,-27.01,-73.094,-23.041,-42.724,-5.547,-15.486,-29.589,-22.289,-78.745,-56.21,-57.68,-41.395,-339.071,-108.088,-99.779,-138.858,-57.68,-41.395,-339.071
2016-02-26 08:00:00,-8.942,-68.635,-22.549,-20.919,-28.213,-77.255,-26.72,-43.826,-5.983,-15.635,-31.368,-35.876,-83.772,-58.068,-63.052,-45.556,-354.618,-125.312,-105.39,-147.8,-63.052,-45.556,-354.618
2016-02-26 09:00:00,-9.656,-74.192,-25.46,-59.649,-31.636,-81.712,-33.191,-45.557,-7.254,-16.186,-35.377,-66.842,-96.057,-60.634,-76.381,-53.814,-373.039,-162.852,-119.497,-160.46,-76.381,-53.814,-373.039
2016-02-26 10:00:00,-12.834,-85.292,-29.462,-48.886,-36.449,-89.941,-39.141,-47.638,-8.964,-16.975,-40.483,-63.844,-114.452,-63.921,-81.635,-60.61,-418.68,-168.248,-140.391,-176.72,-81.635,-60.61,-418.68
2016-02-26 11:00:00,-14.731,-92.675,-32.04,-53.921,-42.005,-97.057,-42.099,-51.489,-10.169,-17.344,-46.014,-68.137,-131.372,-63.451,-81.856,-61.703,-458.735,-177.602,-158.886,-190.645,-81.856,-61.703,-458.735
2016-02-26 12:00:00,-14.136,-92.719,-31.825,-52.918,-43.565,-102.481,-42.376,-41.256,-10.335,-17.517,-49.295,-67.173,-132.891,-53.693,-81.094,-62.399,-471.122,-170.161,-160.744,-186.113,-81.094,-62.399,-471.122
2016-02-26 13:00:00,-13.158,-92.744,-31.227,-49.208,-44.635,-98.526,-39.842,-39.932,-10.466,-17.603,-49.248,-63.557,-134.478,-52.511,-84.977,-64.283,-483.635,-165.316,-162.548,-178.301,-84.977,-64.283,-483.635
2016-02-26 14:00:00,-12.47,-92.766,-34.034,-44.247,-51.671,-94.871,-36.083,-40.569,-11.879,-16.883,-47.593,-58.31,-160.407,-52.585,-92.819,-71.365,-505.447,-158.488,-189.17,-171.523,-92.819,-71.365,-505.447
2016-02-26 15:00:00,-13.049,-93.205,-37.256,-41.821,-50.557,-97.017,-32.044,-39.661,-11.821,-16.709,-45.313,-55.839,-157.011,-51.694,-93.308,-73.292,-532.186,-152.845,-185.54,-168.722,-93.308,-73.292,-532.186
2016-02-26 16:00:00,-12.777,-94.029,-35.309,-42.694,-45.952,-101.313,-33.228,-38.687,-10.419,-16.432,-44.564,-57.577,-136.82,-50.175,-85.668,-70.879,-510.57,-152.317,-163.671,-173.228,-85.668,-70.879,-510.57
2016-02-26 17:00:00,-11.335,-94.852,-31.611,-42.504,-41.135,-90.465,-37.431,-37.372,-9.026,-16.106,-48.769,-57.288,-117.409,-48.328,-76.417,-63.73,-462.055,-154.384,-142.541,-165.268,-76.417,-63.73,-462.055
2016-02-26 18:00:00,-9.626,-104.96,-27.787,-40.696,-34.973,-73.988,-32.9,-36.077,-7.461,-15.857,-46.443,-53.946,-101.2,-46.434,-65.968,-54.854,-402.241,-146.824,-124.519,-142.965,-65.968,-54.854,-402.241
2016-02-26 19:00:00,-8.708,-100.376,-24.466,-38.929,-31.426,-68.359,-29.951,-34.691,-6.763,-15.658,-42.068,-50.703,-92.921,-44.353,-57.36,-46.117,-334.805,-137.125,-115.342,-133.0,-57.36,-46.117,-334.805
2016-02-26 20:00:00,-8.144,-83.444,-22.62,-37.2,-28.936,-67.216,-26.115,-33.333,-6.447,-15.651,-36.404,-47.562,-86.719,-42.322,-52.41,-38.445,-279.221,-126.288,-108.817,-126.665,-52.41,-38.445,-279.221
2016-02-26 21:00:00,-7.743,-66.516,-21.127,-35.511,-26.278,-64.938,-23.113,-32.968,-6.087,-15.397,-33.81,-44.52,-81.546,-41.894,-49.724,-33.84,-239.417,-120.224,-103.03,-121.019,-49.724,-33.84,-239.417
2016-02-26 22:00:00,-7.727,-60.611,-20.616,-33.961,-25.159,-61.909,-22.17,-37.166,-5.867,-15.091,-33.297,-41.679,-79.505,-45.776,-48.894,-32.326,-234.883,-120.752,-100.463,-121.245,-48.894,-32.326,-234.883
2016-02-26 23:00:00,-7.909,-59.82,-20.265,-33.137,-26.39,-60.684,-22.278,-38.772,-6.222,-15.505,-31.715,-39.922,-78.184,-45.836,-48.474,-33.375,-252.005,-117.473,-99.911,-121.734,-48.474,-33.375,-252.005
2016-02-27 00:00:00,-8.353,-53.57,-20.176,-31.588,-28.409,-60.461,-22.64,-42.05,-6.911,-16.374,-28.58,-37.508,-75.329,-45.949,-48.338,-35.407,-286.392,-112.037,-98.615,-125.151,-48.338,-35.407,-286.392
2016-02-27 01:00:00,-8.411,-50.426,-20.155,-30.742,-29.419,-60.353,-22.924,-43.431,-7.202,-16.786,-26.596,-36.314,-73.873,-46.155,-48.302,-36.409,-303.586,-109.065,-97.861,-126.708,-48.302,-36.409,-303.586
2016-02-27 02:00:00,-8.394,-50.408,-20.177,-30.668,-29.412,-60.356,-22.924,-43.127,-7.072,-16.762,-26.429,-36.309,-73.839,-46.261,-48.317,-36.392,-303.586,-108.999,-97.673,-126.408,-48.317,-36.392,-303.586
2016-02-27 03:00:00,-8.381,-50.389,-20.156,-30.596,-29.405,-60.364,-22.924,-42.86,-6.918,-16.737,-26.358,-36.306,-73.81,-46.218,-48.309,-36.378,-303.568,-108.882,-97.465,-126.148,-48.309,-36.378,-303.568
2016-02-27 04:00:00,-8.368,-50.371,-20.115,-30.524,-29.4,-60.375,-22.926,-42.598,-6.766,-16.714,-26.291,-36.301,-73.878,-46.197,-48.313,-36.411,-303.747,-108.789,-97.357,-125.899,-48.313,-36.411,-303.747
2016-02-27 05:00:00,-8.356,-49.361,-20.115,-29.597,-29.068,-60.411,-22.583,-42.405,-6.725,-16.245,-26.224,-35.954,-74.318,-46.19,-48.325,-36.628,-305.639,-108.369,-97.288,-125.4,-48.325,-36.628,-305.639
2016-02-27 06:00:00,-8.36,-47.162,-20.166,-28.058,-28.493,-60.452,-22.049,-42.231,-6.697,-15.378,-26.401,-35.311,-74.753,-46.222,-48.408,-36.843,-307.531,-107.934,-96.828,-124.732,-48.408,-36.843,-307.531
2016-02-27 07:00:00,-8.43,-45.015,-20.257,-26.562,-27.921,-58.65,-21.521,-42.26,-6.73,-14.536,-26.754,-34.675,-75.339,-46.275,-48.527,-37.131,-309.351,-107.703,-96.605,-122.431,-48.527,-37.131,-309.351
2016-02-27 08:00:00,-8.943,-31.624,-20.365,-18.066,-27.355,-55.515,-21.001,-42.334,-6.785,-11.638,-30.7,-34.044,-75.953,-46.346,-48.641,-37.434,-310.654,-111.09,-94.376,-118.849,-48.641,-37.434,-310.654
2016-02-27 09:00:00,-11.494,-74.843,-20.495,-45.804,-25.608,-51.761,-19.794,-42.556,-6.917,-29.18,-39.134,-32.391,-74.695,-46.441,-48.748,-36.814,-309.316,-117.966,-110.792,-114.111,-48.748,-36.814,-309.316
2016-02-27 10:00:00,-14.338,-122.382,-20.625,-68.562,-30.325,-56.112,-24.144,-43.104,-7.159,-35.25,-47.968,-37.951,-73.457,-46.537,-48.855,-36.204,-305.799,-132.456,-115.866,-123.36,-48.855,-36.204,-305.799
2016-02-27 11:00:00,-16.044,-114.271,-20.839,-65.07,-32.916,-56.328,-26.106,-44.052,-7.532,-33.21,-51.473,-41.408,-76.006,-46.887,-49.04,-37.46,-304.336,-139.768,-116.748,-126.486,-49.04,-37.46,-304.336
2016-02-27 12:00:00,-15.486,-109.852,-21.064,-62.774,-34.892,-56.591,-27.82,-45.145,-7.705,-32.75,-49.743,-44.364,-77.381,-47.333,-49.254,-38.138,-308.173,-141.44,-117.835,-129.556,-49.254,-38.138,-308.173
2016-02-27 13:00:00,-14.328,-109.775,-21.888,-62.583,-34.66,-57.481,-28.071,-46.283,-7.872,-33.014,-47.622,-43.889,-78.372,-50.161,-50.004,-38.626,-311.368,-141.673,-119.258,-131.836,-50.004,-38.626,-311.368
2016-02-27 14:00:00,-15.988,-110.141,-22.406,-62.783,-30.081,-57.943,-23.542,-47.436,-8.04,-33.213,-53.676,-36.478,-77.705,-52.281,-49.878,-38.297,-311.172,-142.436,-118.958,-128.921,-49.878,-38.297,-311.172
2016-02-27 15:00:00,-16.012,-105.948,-22.396,-61.347,-30.256,-57.324,-23.626,-48.402,-8.167,-31.095,-55.729,-37.227,-73.708,-52.302,-49.475,-36.328,-311.208,-145.258,-112.97,-129.352,-49.475,-36.328,-311.208
2016-02-27 16:00:00,-15.676,-90.608,-22.49,-51.278,-29.249,-57.093,-21.367,-48.984,-8.225,-26.521,-54.381,-36.197,-70.452,-53.729,-50.376,-34.723,-284.576,-144.307,-105.198,-127.445,-50.376,-34.723,-284.576
2016-02-27 17:00:00,-14.834,-74.485,-22.385,-40.43,-28.388,-56.862,-21.123,-47.41,-7.643,-22.354,-51.124,-35.18,-75.59,-52.861,-49.483,-37.255,-321.668,-139.165,-105.587,-125.395,-49.483,-37.255,-321.668
2016-02-27 18:00:00,-13.755,-58.727,-21.183,-31.476,-28.034,-56.471,-21.045,-45.313,-7.329,-19.714,-47.297,-35.162,-76.123,-49.949,-47.772,-37.518,-328.343,-132.408,-103.165,-122.828,-47.772,-37.518,-328.343
2016-02-27 19:00:00,-12.408,-52.424,-20.191,-29.23,-28.242,-55.925,-21.108,-43.864,-7.108,-18.963,-42.268,-35.397,-76.123,-48.749,-47.531,-37.518,-327.861,-126.413,-102.194,-120.896,-47.531,-37.518,-327.861
2016-02-27 20:00:00,-10.964,-52.047,-19.876,-29.198,-28.507,-55.654,-21.211,-43.438,-6.971,-18.883,-37.021,-35.561,-75.885,-48.19,-47.508,-37.401,-327.362,-120.771,-101.739,-120.303,-47.508,-37.401,-327.362
2016-02-27 21:00:00,-9.128,-51.9,-19.736,-29.111,-28.529,-55.009,-20.992,-43.147,-6.821,-18.669,-30.021,-35.519,-74.826,-47.762,-47.357,-36.878,-323.149,-113.302,-100.316,-119.148,-47.357,-36.878,-323.149
2016-02-27 22:00:00,-8.496,-51.886,-19.626,-28.963,-28.532,-54.247,-20.74,-42.717,-6.701,-18.4,-26.226,-35.477,-73.776,-47.273,-47.191,-36.361,-318.794,-108.977,-98.877,-117.704,-47.191,-36.361,-318.794
2016-02-27 23:00:00,-7.927,-57.756,-18.602,-30.148,-28.064,-54.7,-21.844,-40.79,-6.396,-17.123,-28.163,-37.955,-76.962,-50.343,-51.496,-36.841,-303.613,-116.461,-100.481,-117.334,-51.496,-36.841,-303.613
2016-02-28 00:00:00,-6.983,-69.562,-16.338,-32.624,-27.508,-56.388,-24.605,-37.05,-5.938,-15.284,-32.502,-44.224,-85.424,-56.54,-60.027,-38.831,-281.89,-133.266,-106.646,-118.043,-60.027,-38.831,-281.89
2016-02-28 01:00:00,-6.507,-75.158,-15.201,-33.965,-26.676,-56.954,-25.971,-35.175,-5.719,-14.356,-34.297,-47.325,-88.625,-59.699,-64.301,-39.843,-271.028,-141.321,-108.701,-118.099,-64.301,-39.843,-271.028
2016-02-28 02:00:00,-6.504,-74.69,-15.196,-34.028,-26.451,-56.262,-25.967,-35.172,-5.726,-14.347,-34.234,-47.294,-88.044,-59.759,-64.281,-39.859,-271.028,-141.287,-108.118,-117.401,-64.281,-39.859,-271.028
2016-02-28 03:00:00,-6.5,-74.089,-15.19,-33.981,-26.266,-55.511,-25.971,-35.168,-5.718,-14.338,-34.154,-47.26,-87.677,-59.82,-64.265,-39.876,-271.046,-141.234,-107.732,-116.65,-64.265,-39.876,-271.046
2016-02-28 04:00:00,-6.499,-73.493,-15.193,-33.958,-26.087,-54.771,-26.022,-35.24,-5.701,-14.334,-34.068,-47.226,-87.444,-59.873,-64.245,-39.914,-271.046,-141.167,-107.479,-116.033,-64.245,-39.914,-271.046
2016-02-28 05:00:00,-6.523,-73.197,-15.249,-33.956,-25.91,-54.566,-26.075,-35.441,-5.693,-14.362,-33.982,-45.625,-87.212,-59.901,-63.518,-40.083,-271.028,-139.509,-107.268,-116.083,-63.518,-40.083,-271.028
2016-02-28 06:00:00,-6.546,-72.919,-15.306,-33.983,-25.889,-54.475,-26.077,-35.641,-5.69,-14.391,-34.008,-43.243,-87.101,-59.929,-62.329,-40.253,-271.028,-137.18,-107.182,-116.193,-62.329,-40.253,-271.028
2016-02-28 07:00:00,-6.589,-73.043,-15.387,-34.037,-26.015,-54.811,-26.072,-35.923,-5.692,-14.428,-34.141,-37.234,-87.265,-57.066,-61.152,-40.379,-262.889,-128.442,-107.385,-116.806,-61.152,-40.379,-262.889
2016-02-28 08:00:00,-6.669,-73.208,-15.526,-34.097,-28.747,-55.306,-26.068,-36.279,-5.695,-14.493,-37.768,-40.623,-90.28,-52.904,-59.987,-40.427,-245.236,-131.295,-110.467,-117.653,-59.987,-40.427,-245.236
2016-02-28 09:00:00,-6.632,-73.713,-15.427,-34.176,-36.966,-56.232,-26.253,-36.234,-5.7,-14.457,-47.104,-78.791,-112.493,-49.584,-56.179,-40.036,-227.493,-175.479,-132.649,-118.719,-56.179,-40.036,-227.493
2016-02-28 10:00:00,-6.552,-74.529,-15.126,-34.252,-45.422,-57.76,-26.8,-35.914,-5.705,-14.277,-54.256,-93.61,-138.47,-57.498,-69.503,-39.189,-240.506,-205.364,-158.452,-120.473,-69.503,-39.189,-240.506
2016-02-28 11:00:00,-6.703,-75.805,-15.219,-34.433,-48.187,-59.781,-27.366,-36.107,-5.717,-14.189,-55.909,-90.49,-153.01,-58.117,-77.546,-40.777,-250.144,-204.516,-172.915,-123.254,-77.546,-40.777,-250.144
2016-02-28 12:00:00,-6.803,-76.343,-15.727,-34.668,-44.797,-60.162,-27.492,-37.115,-5.733,-14.5,-52.687,-87.002,-146.415,-58.121,-84.965,-42.287,-250.234,-197.81,-166.648,-124.769,-84.965,-42.287,-250.234
2016-02-28 13:00:00,-6.828,-76.885,-15.766,-35.679,-42.804,-60.547,-27.484,-36.938,-5.794,-14.551,-50.692,-86.77,-139.946,-58.312,-88.568,-42.242,-251.983,-195.773,-160.291,-124.969,-88.568,-42.242,-251.983
2016-02-28 14:00:00,-6.792,-77.426,-15.412,-35.793,-47.263,-60.935,-27.644,-36.037,-5.995,-14.409,-56.098,-87.182,-160.906,-59.88,-75.536,-42.02,-259.658,-203.159,-181.309,-124.616,-75.536,-42.02,-259.658
2016-02-28 15:00:00,-6.691,-77.96,-15.411,-35.614,-47.039,-61.525,-28.077,-35.851,-5.957,-14.455,-58.625,-84.163,-166.267,-59.689,-74.813,-42.599,-258.998,-202.477,-186.678,-125.453,-74.813,-42.599,-258.998
2016-02-28 16:00:00,-5.895,-78.246,-14.331,-37.648,-44.988,-62.045,-28.458,-31.205,-5.991,-12.927,-57.693,-72.73,-159.208,-59.172,-71.83,-37.477,-257.016,-189.595,-178.126,-121.708,-71.83,-37.477,-257.016
2016-02-28 17:00:00,-6.395,-75.136,-15.367,-37.249,-42.25,-59.712,-27.999,-38.102,-5.981,-14.646,-54.735,-61.216,-149.603,-58.659,-70.87,-39.964,-255.053,-174.61,-170.231,-125.813,-70.87,-39.964,-255.053
2016-02-28 18:00:00,-6.512,-73.837,-15.845,-35.473,-39.532,-56.753,-27.309,-38.875,-5.825,-15.062,-51.208,-52.273,-138.669,-57.746,-70.38,-40.532,-252.036,-161.226,-159.555,-122.937,-70.38,-40.532,-252.036
2016-02-28 19:00:00,-6.532,-72.849,-15.904,-35.253,-36.152,-54.976,-26.903,-38.866,-5.753,-15.063,-47.038,-48.931,-128.324,-56.606,-70.491,-40.527,-249.055,-152.574,-149.14,-120.745,-70.491,-40.527,-249.055
2016-02-28 20:00:00,-6.551,-72.121,-15.963,-35.197,-32.76,-54.427,-26.758,-38.855,-5.744,-15.063,-42.833,-48.631,-118.444,-55.728,-71.119,-40.525,-248.252,-147.192,-139.251,-120.04,-71.119,-40.525,-248.252
2016-02-28 21:00:00,-6.416,-71.075,-15.83,-35.13,-27.697,-53.654,-26.83,-38.353,-5.74,-14.871,-38.663,-48.42,-104.708,-55.233,-70.85,-39.692,-247.485,-142.315,-125.319,-118.838,-70.85,-39.692,-247.485
2016-02-28 22:00:00,-6.28,-69.977,-15.684,-34.969,-25.826,-52.662,-26.84,-37.818,-5.731,-14.658,-36.681,-48.292,-93.27,-54.967,-70.432,-38.798,-246.307,-139.941,-113.659,-117.319,-70.432,-38.798,-246.307
2016-02-28 23:00:00,-6.456,-66.054,-17.085,-33.437,-27.125,-53.206,-28.051,-38.494,-5.604,-15.27,-33.052,-46.0,-87.779,-55.644,-72.285,-36.982,-242.183,-134.696,-108.654,-119.751,-72.285,-36.982,-242.183
2016-02-29 00:00:00,-7.074,-59.76,-20.177,-31.48,-29.995,-54.794,-30.637,-40.907,-5.429,-16.916,-26.346,-41.494,-78.792,-58.633,-78.592,-35.12,-238.221,-126.473,-101.138,-126.338,-78.592,-35.12,-238.221
2016-02-29 01:00:00,-7.371,-56.613,-21.709,-30.583,-31.388,-55.647,-31.899,-42.164,-5.36,-17.877,-24.35,-39.437,-74.303,-60.269,-81.619,-34.348,-236.168,-124.056,-97.54,-129.709,-81.619,-34.348,-236.168
2016-02-29 02:00:00,-7.404,-56.638,-21.709,-30.699,-31.385,-55.797,-31.895,-42.215,-5.363,-18.004,-24.631,-39.169,-74.313,-59.756,-81.635,-34.27,-236.043,-123.556,-97.68,-129.907,-81.635,-34.27,-236.043
2016-02-29 03:00:00,-7.45,-56.656,-21.703,-30.757,-31.378,-55.628,-30.689,-42.215,-5.35,-18.024,-25.078,-39.103,-74.347,-59.961,-82.164,-34.212,-235.508,-124.142,-97.721,-128.532,-82.164,-34.212,-235.508
2016-02-29 04:00:00,-7.453,-56.587,-21.667,-30.796,-31.359,-55.383,-27.724,-42.146,-5.314,-17.858,-26.486,-39.083,-74.361,-62.407,-83.093,-34.16,-235.133,-127.975,-97.534,-125.253,-83.093,-34.16,-235.133
2016-02-29 05:00:00,-7.447,-58.577,-21.632,-30.804,-31.34,-54.35,-31.035,-42.273,-5.623,-17.985,-28.042,-39.831,-74.366,-65.21,-84.151,-34.344,-235.829,-133.082,-97.973,-127.659,-84.151,-34.344,-235.829
2016-02-29 06:00:00,-7.716,-63.578,-21.495,-30.885,-31.258,-53.585,-35.704,-42.269,-6.348,-18.28,-29.711,-40.589,-75.324,-68.416,-85.234,-34.716,-236.525,-138.717,-99.951,-131.557,-85.234,-34.716,-236.525
2016-02-29 07:00:00,-8.215,-69.857,-21.904,-31.102,-31.318,-58.075,-38.819,-42.246,-7.161,-18.596,-31.428,-41.9,-81.566,-71.701,-88.694,-35.235,-237.132,-145.029,-107.323,-139.14,-88.694,-35.235,-237.132
2016-02-29 08:00:00,-8.896,-76.936,-24.754,-32.502,-33.523,-67.626,-41.829,-42.517,-8.139,-19.716,-33.318,-43.324,-92.747,-76.51,-93.948,-35.965,-240.97,-153.152,-120.602,-151.972,-93.948,-35.965,-240.97
2016-02-29 09:00:00,-10.06,-86.77,-28.155,-36.801,-39.704,-79.734,-44.953,-43.637,-9.396,-22.913,-35.324,-45.542,-110.461,-81.851,-118.307,-36.986,-248.377,-162.717,-142.769,-168.325,-118.307,-36.986,-248.377
2016-02-29 10:00:00,-12.266,-108.714,-31.266,-45.145,-44.835,-93.117,-49.244,-47.188,-11.19,-26.392,-38.893,-48.386,-131.619,-102.885,-138.142,-38.624,-257.605,-190.164,-169.201,-189.548,-138.142,-38.624,-257.605
2016-02-29 11:00:00,-12.348,-109.918,-33.852,-54.183,-48.174,-109.264,-53.424,-50.447,-11.456,-28.613,-42.852,-55.354,-144.465,-128.976,-140.938,-44.042,-264.531,-227.182,-184.534,-213.135,-140.938,-44.042,-264.531
2016-02-29 12:00:00,-12.374,-113.869,-34.915,-55.642,-48.801,-110.861,-54.372,-51.354,-11.739,-28.565,-43.291,-50.198,-145.965,-127.893,-137.861,-39.933,-267.512,-221.381,-186.269,-216.587,-137.861,-39.933,-267.512
2016-02-29 13:00:00,-12.401,-114.517,-34.097,-56.517,-47.046,-101.895,-54.402,-51.849,-11.785,-28.285,-41.152,-49.408,-138.04,-124.028,-137.869,-36.926,-269.922,-214.588,-178.109,-208.147,-137.869,-36.926,-269.922
